mlb_id,name,team,single,double,triple,hr,sb,r,rbi,cs,k,bb,avg,wt_avg,woba,std_plus,pa,ab,pos,summarized_pos,cutline_raw,cutline_rank,summarized_pos_cut_rank,vdp_score,vdp_position_discount,vdp_score_adj,vdp_score_norm,vdp_dollars
683737.0,Michael Busch,CHC,77.439,31.23684,2.734312,25.000668,1.866,75.262,83.97,1.0116321,169.184,66.554,0.2455879,0.0712882,0.3343253,4.5526178,622,555.446,1B,CI,468.35200799999996,29.0,48.0,-0.48870277879156376,-1.57,1.0812972212084362,0.551594612059747,6.8
665926.0,Andres Gimenez,TOR,107.7615,26.09912,3.224448,13.140372,28.612,73.396,63.444,5.9340389,102.008,29.856,0.2536975,0.0736422,0.2890562,5.7587993,622,592.144,2B,MI,504.438232,27.0,48.0,0.04177181818306486,-1.26,1.3017718181830649,0.6955962602148671,8.4
680977.0,Brendan Donovan,STL,110.971458,31.956039,2.469096,14.069376,5.589,70.794,72.657,2.5166632,81.972,52.785,0.2806437,0.0813331,0.3326063,3.7562775,621,568.215,"2B, OF",MI,469.048256,34.0,48.0,-0.35127971887523857,-1.26,0.9087202811247614,0.44383999330056134,5.7
650489.0,Willi Castro,MIN,91.73334,31.15872,4.20112,12.21586,20.46,75.02,54.56,5.9154889,148.18,50.22,0.2444962,0.0707431,0.2996569,4.426914,620,569.78,"2B, 3B, SS, OF",MI,421.97516,39.0,48.0,-0.7547878140934505,-1.26,0.5052121859065495,0.21307423036199624,3.3
676059.0,Jordan Westburg,BAL,94.390848,31.738626,4.667754,25.005825,11.124,77.25,80.34,2.7402522,132.252,45.114,0.2719617,0.0784362,0.3424995,5.7743134,618,572.886,"2B, 3B",CI,570.9489500000001,16.0,48.0,0.46961094373961343,-1.57,2.0396109437396133,1.2193343924923845,13.9
621043.0,Carlos Correa,MIN,95.733144,33.646392,1.794672,21.789444,0.618,84.048,79.722,0.4012422,119.892,63.036,0.2756281,0.0794936,0.3507175,4.522059,618,554.9639999999999,SS,MI,518.4026640000001,22.0,48.0,0.08391182089880622,-1.26,1.3439118208988061,0.723855909299863,8.7
694384.0,Nolan Schanuel,LAA,104.638264,26.906136,1.854702,10.730247,6.17,75.891,61.7,2.2777031,99.337,75.274,0.2660558,0.0766087,0.3284781,3.14658,617,541.726,1B,CI,405.68748200000005,41.0,48.0,-0.8704379654065402,-1.57,0.6995620345934599,0.32005266436163093,4.4
671213.0,Triston Casas,BOS,76.721865,27.183,0.0,29.17068,0.615,79.704,84.255,0.7202966,165.435,80.565,0.2490023,0.0714659,0.3513697,4.9674983,615,534.435,1B,CI,503.58208,23.0,48.0,-0.21129376252390963,-1.57,1.3587062374760905,0.7338302632603843,8.8
669911.0,Michael Toglia,COL,71.351712,24.027048,3.5612,33.04548,9.21,76.75,81.662,2.7561987,186.042,61.4,0.2388444,0.068439,0.3378474,6.0196438,614,552.6,1B,CI,536.54688,21.0,48.0,-0.01731686748167144,-1.57,1.5526831325183286,0.8670461229389118,10.2
669242.0,Tommy Edman,LAD,96.065028,30.58776,3.073464,12.7908,26.928,74.664,69.156,4.9568961,107.1,42.84,0.2503989,0.0715161,0.2992619,5.6885259,612,569.16,OF,O,499.86480000000006,45.0,84.0,0.062190951288783713,-2.01,2.0721909512887837,1.2437293207323523,14.2
nan,Corey Seager,TEX,87.157035,34.191696,1.764882,37.829862,1.218,95.613,93.786,0.8275521,111.447,59.073,0.2926633,0.0831775,0.3927571,7.068429,609,549.927,SS,MI,705.9401720000001,6.0,48.0,1.6364211018490478,-1.26,2.8964211018490476,1.890234934343184,21.0
630105.0,Jake Cronenworth,SD,92.08705,26.163225,2.87859,14.374195,4.235,67.76,71.39,1.4569486,108.9,57.475,0.2474829,0.0698748,0.3093965,3.1092368,605,547.525,"1B, 2B",MI,380.19517,50.0,48.0,-1.1953679750714563,-1.26,0.0646320249285437,0.016302280447316197,1.2
660821.0,Jesus Sanchez,MIA,84.899448,29.693848,1.311888,25.406656,13.288,71.272,79.728,3.3626392,155.228,53.152,0.2565351,0.0723109,0.3342259,5.6393491,604,550.848,OF,O,535.0319360000001,35.0,84.0,0.09160111084587005,-2.01,2.10160111084587,1.2658333058654203,14.4
663457.0,Lars Nootbaar,STL,84.361888,28.034056,3.00188,21.666688,8.456,73.688,70.064,3.0994908,123.82,81.54,0.2623445,0.0739485,0.3547148,4.5614469,604,522.46,OF,O,485.324128,50.0,84.0,-0.33231744945629393,-2.01,1.6776825505437059,0.9551594814311409,11.1
670541.0,Yordan Alvarez,HOU,86.571504,32.431752,1.107108,41.270526,3.015,91.656,101.907,0.9995203,98.289,69.948,0.3027489,0.0851962,0.4144523,7.805524,603,533.052,OF,O,762.772156,6.0,84.0,2.10340113497341,-2.01,4.11340113497341,2.9304882620607495,32.0
543807.0,George Springer,TOR,81.64926,27.785912,2.080512,23.013256,15.652,81.872,64.414,3.1789534,118.594,57.19,0.2469282,0.0693725,0.3253307,5.4119061,602,544.81,OF,O,502.101536,44.0,84.0,-0.14852103539010614,-2.01,1.8614789646098937,1.0877054957158083,12.5
657041.0,Lane Thomas,CLE,88.95264,31.06608,2.02032,15.067,26.169,71.98,68.93,8.6923975,153.11,48.19,0.2440434,0.0694732,0.3017964,5.6617484,610,561.81,OF,O,489.25700000000006,48.0,84.0,-0.10884234527550385,-2.01,1.901157654724496,1.116763785980254,12.8
641857.0,Ryan McMahon,COL,83.421204,26.784767,0.0,16.794945,4.207,70.918,65.509,2.6386309,174.29,63.105,0.2361073,0.0662223,0.3070871,3.1237941,601,537.895,3B,CI,364.76367000000005,47.0,48.0,-1.3964429418362734,-1.57,0.17355705816372669,0.05603914581566348,1.6
666971.0,Lourdes Gurriel Jr.,ARI,104.375151,31.40557,3.316064,18.343776,3.594,74.875,80.865,1.9789147,107.82,32.945,0.2781365,0.0777508,0.3274213,4.2140008,599,566.055,OF,O,503.45765600000004,43.0,84.0,-0.046364085618867346,-2.01,1.9636359143811324,1.1628263514946868,13.3
nan,Joey Ortiz,MIL,89.224045,29.7711985,3.493368,12.006955,11.98,68.286,71.281,3.8637922,117.404,55.707,0.2475562,0.0692024,0.3074045,3.7360339,599,543.293,3B,CI,405.78273,40.0,48.0,-0.8734101285028792,-1.57,0.6965898714971208,0.31835384612207784,4.4
691176.0,Jasson Dominguez,NYY,86.256,27.573168,1.780228,23.698836,23.96,74.875,72.479,5.54818,143.76,61.098,0.2589844,0.072397,0.3393571,6.5482033,599,537.902,OF,O,575.7990159999999,27.0,84.0,0.5302413828477406,-2.01,2.54024138284774,1.6042882039624713,18.0
691023.0,Jordan Walker,STL,91.045604,30.21955,2.381624,18.094592,7.188,71.281,73.078,2.4463153,140.166,46.722,0.2566486,0.0717441,0.3180354,4.0238162,599,552.278,OF,O,447.947552,61.0,84.0,-0.6095059360998949,-2.01,1.400494063900105,0.762149637127612,9.1
663728.0,Cal Raleigh,SEA,63.351252,27.55155,0.0,32.0154384,2.985,71.64,86.565,0.0,167.16,61.491,0.2295353,0.0639505,0.3302679,5.0717103,597,535.509,C,C,479.91863040000004,5.0,20.0,-0.5439230918679268,-2.17,1.6260769081320732,0.9185758213759552,10.7
nan,Connor Norby,MIA,91.112904,28.677136,1.941768,14.814176,14.304,72.712,66.752,3.0295051,164.496,46.488,0.2484859,0.0691144,0.3040553,4.254439,596,549.512,3B,CI,435.821056,32.0,48.0,-0.6438991085034294,-1.57,0.9261008914965707,0.45447660763257985,5.8
668904.0,Royce Lewis,MIN,80.488608,35.256678,1.730784,30.9026,6.4964,75.096,83.44,1.8628425,139.464,52.448,0.2729797,0.0759271,0.3625486,5.7713296,596,543.552,3B,CI,585.4176,12.0,48.0,0.45389914902083894,-1.57,2.023899149020839,1.20760455217767,13.8
681297.0,Colton Cowser,BAL,77.36904,25.36842,2.56802,26.8597875,10.71,76.16,71.995,2.9740944,176.715,61.88,0.247909,0.0688382,0.3374788,5.2771309,595,533.12,OF,O,506.898725,41.0,84.0,-0.21316686866267803,-2.01,1.7968331313373218,1.0406946938971404,12.0
678882.0,Ceddanne Rafaela,BOS,92.3234725,27.61395,3.1416,14.399,24.395,70.805,71.995,6.6313881,146.37,21.42,0.2396841,0.0665544,0.2765823,5.362355,595,573.58,"SS, OF",MI,470.389,32.0,48.0,-0.2696189064470206,-1.26,0.9903810935529794,0.4942442017021445,6.2
592885.0,Christian Yelich,MIL,94.91797,28.74326,2.31336,16.948575,26.18,80.92,69.02,4.9692397,123.76,67.235,0.2708083,0.0751968,0.3427888,6.3206223,595,527.765,OF,O,576.70645,26.0,84.0,0.7283683229815364,-2.01,2.738368322981536,1.7621930521693405,19.6
669304.0,Jose Miranda,MIN,98.503614,36.071244,1.724976,15.39945,2.376,68.31,72.468,1.3774191,89.1,32.67,0.2702497,0.0749155,0.316762,3.2235831,594,561.33,3B,CI,431.5027,33.0,48.0,-0.7568096882255649,-1.57,0.8131903117744351,0.3863037300240004,5.1
673237.0,Yainer Diaz,HOU,107.602222,30.712656,1.633122,22.4453465,0.593,73.532,81.834,0.5529262,100.81,27.278,0.287055,0.0794402,0.3368426,4.3196611,593,565.722,C,C,532.6470790000001,2.0,20.0,0.10568637166915384,-2.17,2.2756863716691536,1.398231775839721,15.8
668715.0,Spencer Steer,CIN,73.329165,28.47312,2.0241,19.119555,16.0875,68.445,75.465,4.425802,122.85,59.085,0.2337753,0.0638226,0.3124526,4.8338168,585,525.915,"1B, OF",O,449.05983000000003,60.0,84.0,-0.5869436756360663,-2.01,1.4230563243639334,0.7775284140869061,9.2
669394.0,Jake Burger,TEX,75.83121,22.311432,0.570906,34.179894,1.182,72.693,82.149,0.6982135,164.298,35.46,0.2392149,0.0659775,0.3194362,5.0381235,591,555.54,"1B, 3B",CI,497.1333640000001,26.0,48.0,-0.4725425811963937,-1.57,1.0974574188036064,0.5619184023048672,6.9
671218.0,Heliot Ramos,SF,82.31562,29.25456,3.3807,19.8417,4.72,64.9,71.39,2.2676128,162.25,39.53,0.2448682,0.0674225,0.3078938,3.515487,590,550.47,OF,O,403.7602,69.0,84.0,-1.1281062287721366,-2.01,0.8818937712278632,0.4275225242891846,5.5
691718.0,Pete Crow-Armstrong,CHC,84.476736,24.64965,8.415043,15.782844,40.052,68.913,64.201,8.1951993,150.784,37.107,0.2415763,0.0664033,0.2986683,6.9267826,589,551.893,OF,O,542.292064,32.0,84.0,0.35293042063644264,-2.01,2.3629304206364425,1.4655556820363382,16.5
668930.0,Brice Turang,MIL,103.972512,21.303828,4.6294416,4.96272,39.984,68.796,52.92,7.6829052,98.784,49.98,0.2506756,0.0687875,0.2896338,5.5947382,588,538.02,2B,MI,474.10832000000005,31.0,48.0,-0.09970061184812362,-1.26,1.1602993881518764,0.6024225717372441,7.4
521692.0,Salvador Perez,KC,87.798396,27.73694,0.0,25.258975,0.0581,63.91,82.502,0.1658861,131.306,33.698,0.2572516,0.0697516,0.3203159,3.9213793,581,547.302,"C, 1B",C,460.36634999999995,6.0,20.0,-0.6868910266492341,-2.17,1.4831089733507659,0.8187569224693587,9.7
672580.0,Maikel Garcia,KC,101.605464,28.22085,3.92751,8.01975,31.79,71.094,51.442,7.1095538,106.352,41.616,0.2643136,0.0712964,0.304538,5.0837359,578,536.384,"2B, 3B",CI,482.75649999999996,28.0,48.0,-0.1162916804560753,-1.57,1.4537083195439249,0.7985189951874571,9.4
687462.0,Spencer Horwitz,PIT,87.10517,28.120365,1.456785,13.150959,0.545,68.125,59.95,1.0426751,99.19,67.035,0.2716376,0.0690886,0.3434719,2.1966823,545,477.96500000000003,"1B, 2B",MI,378.81575399999997,51.0,48.0,-1.2513154390354506,-1.26,0.008684560964549393,0.001326244182741843,1.0
553993.0,Eugenio Suarez,ARI,69.725075,23.99475,2.3874,25.0792,1.15,66.125,75.9,0.7253464,170.2,48.875,0.2303377,0.0618092,0.3120665,3.6126301,575,526.125,3B,CI,399.15020000000004,42.0,48.0,-1.253039672879563,-1.57,0.3169603271204371,0.11897200748013978,2.3
663837.0,Matt Vierling,DET,92.184,25.2862,5.6166,13.9932,10.35,66.7,67.275,2.4894269,113.275,44.85,0.2585683,0.0693846,0.314652,3.5726052,575,530.15,"3B, OF",CI,421.5092,37.0,48.0,-0.8193552128359168,-1.57,0.7506447871640832,0.3495278197365437,4.7
606115.0,Orlando Arcia,ATL,77.51052,23.26104,0.0,13.351824,1.944,58.86,57.24,0.5619307,113.4,39.42,0.2279823,0.0574533,0.2806887,1.5995399,540,500.58,SS,MI,277.45094400000005,59.0,48.0,-2.277033390124012,-1.26,-1.017033390124012,,
645302.0,Victor Robles,SEA,85.305792,26.3978,0.911768,8.0839616,42.328,72.072,49.764,5.148,111.54,45.188,0.2291127,0.0611597,0.2749048,5.8973632,572,526.812,OF,O,460.00376960000006,56.0,84.0,-0.27878455987790507,-2.01,1.7312154401220947,0.9934077703463714,11.5
663624.0,Ryan Mountcastle,BAL,91.926432,28.218249,1.232218,23.1040875,3.1976,70.233,79.369,1.1219577,131.33,37.115,0.2706219,0.072114,0.3333459,4.2418885,571,533.885,1B,CI,497.931525,25.0,48.0,-0.24682956838730963,-1.57,1.3231704316126904,0.7099183318083856,8.5
676356.0,Jonny Deluca,TB,80.277365,24.184776,4.397232,10.13958,21.622,64.866,58.038,5.2901884,113.8,44.382,0.2268297,0.0602327,0.2795775,3.7942947,569,524.618,OF,O,366.13748,76.0,84.0,-1.2688785675493754,-2.01,0.7411214324506243,0.34399360800698614,4.6
686681.0,Michael Massey,KC,85.809216,31.20894,3.065904,18.93771,2.82,63.732,70.5,1.3808055,102.648,28.764,0.2597392,0.0683655,0.3144943,3.1836508,564,535.236,2B,MI,416.95426000000003,41.0,48.0,-1.0114414122167106,-1.26,0.24855858778328943,0.087795978336521,1.9
690993.0,Colt Keith,DET,96.857328,23.102696,4.117212,15.254928,3.934,68.564,69.126,1.5818387,103.408,45.522,0.2697737,0.0707548,0.3255852,3.142421,562,516.478,2B,MI,427.10156800000004,38.0,48.0,-0.7895353670231207,-1.26,0.47046463297687935,0.19491595183157404,3.1
669357.0,Nolan Gorman,STL,64.066314,23.249378,0.0,27.056928,3.372,64.63,75.87,2.0851236,184.898,51.142,0.2238834,0.058719,0.311939,3.8976109,562,510.858,2B,MI,406.343568,43.0,48.0,-1.2252508155725526,-1.26,0.034749184427447455,0.0075053236816111785,1.1
467793.0,Carlos Santana,CLE,75.685632,23.80884,0.0,17.0544,3.1977,65.637,70.125,0.8985867,103.224,60.588,0.2329058,0.0609766,0.3080123,2.8411883,561,500.412,1B,CI,355.4269,50.0,48.0,-1.4957107625699142,-1.57,0.07428923743008586,0.019401979090643524,1.2
656555.0,Rhys Hoskins,MIL,60.920673,27.100788,0.0,24.85791,1.683,63.954,77.979,0.8743127,160.446,56.1,0.2235678,0.0585319,0.31438,3.5384328,561,504.9,1B,CI,388.52846000000005,44.0,48.0,-1.3433284333525894,-1.57,0.22667156664741062,0.07824110305372378,1.8
nan,Nick Gonzales,PIT,87.9552,28.431,2.88684,12.4335,8.1,61.02,58.32,2.1804866,107.46,42.12,0.2645347,0.0666648,0.3181376,2.6136346,540,497.88,2B,MI,382.901,47.0,48.0,-1.2561851024546817,-1.26,0.0038148975453182743,0.0004742881295134301,1.0
673962.0,Josh Jung,TEX,80.841222,25.523256,2.167704,22.831578,2.805,68.442,71.808,1.7139626,146.982,30.855,0.2477884,0.064873,0.3097405,3.6263954,561,530.145,3B,CI,426.369468,35.0,48.0,-0.9527083526287419,-1.57,0.6172916473712582,0.27371692815118537,3.9
nan,Jeimer Candelario,CIN,70.229985,30.37944,2.313875,18.08835,3.21,62.595,65.805,1.9208865,127.865,44.94,0.2469323,0.0616527,0.3195568,2.7307103,535,490.06,"1B, 3B",CI,375.3201,45.0,48.0,-1.3974480606146316,-1.57,0.1725519393853685,0.055633766424954156,1.6
664040.0,Brandon Lowe,TB,70.741965,25.73424,3.0636,26.3736,6.105,75.48,71.04,1.5644261,144.855,48.285,0.2484896,0.0643608,0.3346746,4.5124846,555,506.71500000000003,2B,MI,479.09159999999997,30.0,48.0,-0.47878318390965857,-1.26,0.7812168160903414,0.3674118299462223,4.9
nan,Tyler Fitzgerald,SF,73.637196,25.84566,3.823056,15.00783,22.24,63.384,61.716,4.9586863,165.132,37.808,0.2283203,0.0592433,0.2869822,4.3690306,556,518.192,SS,MI,406.25498,44.0,48.0,-0.9954626787408691,-1.26,0.2645373212591309,0.09490680343028282,2.0
nan,Matt Shaw,CHC,77.34438,22.83057,3.303594,11.986425,16.032,60.12,56.613,4.861564,111.222,43.086,0.2521543,0.0589555,0.3111543,3.1103585,501,457.914,3B,CI,389.63054999999997,43.0,48.0,-1.1593733483495061,-1.57,0.41062665165049395,0.164436253735761,2.7
681082.0,Bryson Stott,PHI,93.899616,22.673952,2.81244,12.93336,24.4536,65.136,57.96,5.2356929,95.496,45.264,0.2611209,0.0672668,0.3133237,4.6235439,552,506.736,2B,MI,468.32416,35.0,48.0,-0.3870064624127171,-1.26,0.8729935375872829,0.4221360506659629,5.5
nan,Tirso Ornelas,SD,82.0952,23.2562,0.8723,17.0445,6.6,55.55,61.6,1.6238409,113.3,41.8,0.2425584,0.0622586,0.3018898,2.6737295,550,508.2,OF,O,354.367,79.0,84.0,-1.651518292062328,-2.01,0.35848170793767187,0.13876259301710098,2.5
571448.0,Nolan Arenado,STL,90.94085,26.6376,1.6401,17.1336,2.2,65.45,70.95,1.076461,84.15,35.75,0.2651476,0.0680567,0.3185982,2.9989543,550,514.25,3B,CI,417.35159999999996,39.0,48.0,-0.9419427189832821,-1.57,0.628057281016718,0.2796969464938575,4.0
660670.0,Ronald Acuna Jr.,ATL,79.5567,26.523068,1.48485,22.855228,34.386,87.007,61.999,8.8996506,100.032,59.915,0.2828542,0.0687734,0.3705868,7.5490818,521,461.085,OF,O,667.988368,11.0,84.0,1.4857364749715831,-2.01,3.495736474971583,2.391178594327425,26.3
671277.0,Luis Garcia Jr.,WAS,99.05805,24.638796,2.011464,17.279808,17.472,63.3906,69.7242,5.2870843,90.09,34.398,0.2794909,0.0712165,0.3293858,4.7203243,546,511.602,2B,MI,517.6664480000001,23.0,48.0,-0.005939192752614064,-1.26,1.254060807247386,0.6638758962237785,8.0
686797.0,Brooks Lee,MIN,86.048415,28.53075,2.11024,15.82462,6.54,62.675,61.585,1.662744,81.205,44.69,0.2648638,0.0673658,0.3258729,2.9458311,545,500.31,SS,MI,405.85772,45.0,48.0,-1.0901526845320677,-1.26,0.1698473154679323,0.05454588788188167,1.6
nan,Kyle Stowers,MIA,72.55872,25.60608,2.363136,15.081856,1.088,59.296,62.016,0.8895719,169.728,39.168,0.2290065,0.0581389,0.2888163,1.8607841,544,504.832,OF,O,295.723136,92.0,84.0,-2.1176904938438543,-2.01,-0.10769049384385454,,
nan,Hyeseong Kim,LAD,101.967255,27.13914,4.090419,7.1676,22.263,66.246,46.155,0.0,80.364,50.499,0.2850033,0.0722221,0.3309894,3.6489078,543,492.501,2B,MI,447.6216,37.0,48.0,-0.523966348860952,-1.26,0.7360336511390481,0.34104426034672214,4.6
666139.0,Josh Lowe,TB,71.5155,26.3718,2.898,16.632,30.45,64.575,67.2,4.7674423,144.9,46.2,0.2452325,0.0600838,0.3161665,5.6831413,525,478.8,OF,O,506.79200000000003,42.0,84.0,-0.0319395362331798,-2.01,1.97806046376682,1.1735135539367587,13.4
596115.0,Trevor Story,BOS,70.70598,28.6416,1.71072,18.2952,14.04,62.1,65.34,5.2507239,162.54,37.8,0.2376613,0.0598925,0.3031852,3.8684429,540,502.2,SS,MI,409.6512,42.0,48.0,-1.053456838474726,-1.26,0.20654316152527397,0.06965498166536457,1.7
691016.0,Tyler Soderstrom,ATH,66.712,24.748,1.076,27.438,0.0,64.022,68.326,0.5413826,142.57,48.42,0.2450549,0.061527,0.334698,3.3917449,538,489.58,1B,CI,419.74399999999997,38.0,48.0,-1.1862650119800915,-1.57,0.3837349880199086,0.15108728091584184,2.6
663886.0,Tyler Stephenson,CIN,75.44628,27.94584,1.3494,19.33932,0.52,62.4,67.08,0.4934375,119.6,49.4,0.2636652,0.0639847,0.339691,2.664965,520,470.6,C,C,402.99591999999996,9.0,20.0,-1.171801110102281,-2.17,0.998198889897719,0.4991257892191322,6.3
605137.0,Josh Bell,WAS,77.031825,21.960666,1.472679,17.922658,1.1193,60.762,67.158,0.3928286,107.666,47.97,0.2440835,0.0607136,0.3132325,2.4358748,533,485.03,1B,CI,357.942448,48.0,48.0,-1.570566341975517,-1.57,-0.0005663419755168597,,
666158.0,Gavin Lux,CIN,85.26693,23.64648,2.29225,13.14082,8.48,61.48,57.24,1.9781444,115.54,48.76,0.2583877,0.0639099,0.3180653,2.6098789,530,481.24,2B,MI,374.44492,52.0,48.0,-1.3394846530066085,-1.26,-0.07948465300660845,,
687952.0,Christian Encarnacion-Strand,CIN,67.78716,22.01901,0.87365,26.18021,1.01,61.61,69.69,0.8620195,132.815,35.35,0.2488237,0.0586413,0.3280935,3.2540178,505,469.65,1B,CI,422.08126,36.0,48.0,-1.1357317982181616,-1.57,0.43426820178183845,0.17635435737156804,2.9
641487.0,J.P. Crawford,SEA,78.5354,22.01355,1.26723,8.20864,2.12,59.89,47.17,0.0,99.11,60.42,0.2343047,0.0579532,0.2966459,0.8505131,530,469.58,SS,MI,244.39184,64.0,48.0,-2.5171779186919263,-1.26,-1.2571779186919263,,
669257.0,Will Smith,LAD,70.676496,27.94176,1.767744,22.0704,1.056,67.584,71.808,0.7046462,91.344,54.912,0.2588449,0.0637813,0.3454324,3.2942567,528,473.088,C,C,433.3983999999999,7.0,20.0,-0.8770861779054333,-2.17,1.2929138220945666,0.6896847603513204,8.3
nan,Otto Lopez,MIA,99.136224,24.300672,3.440448,6.057216,24.288,59.136,49.104,5.0869225,92.928,39.072,0.2718898,0.0669957,0.3077617,3.4631178,528,488.928,2B,MI,417.335296,40.0,48.0,-0.8165029817728183,-1.26,0.4434970182271817,0.18105146239679276,2.9
681481.0,Kerry Carpenter,DET,72.871452,25.1906,3.860802,26.143416,2.635,70.091,75.888,1.3449539,133.331,40.052,0.2629978,0.0646819,0.3453658,4.1017494,527,486.948,OF,O,487.045496,49.0,84.0,-0.42321034345216835,-2.01,1.5867896565478314,0.890918255109048,10.4
nan,Jacob Young,WAS,94.71,19.055925,2.90115,4.1538,30.45,58.275,44.5725,6.4098556,103.95,33.075,0.2456083,0.0601759,0.2728206,3.5631343,525,491.925,OF,O,373.9428,74.0,84.0,-1.1752136225411172,-2.01,0.8347863774588826,0.39916995810201017,5.2
669003.0,Garrett Mitchell,MIL,73.882641,21.864015,2.54178,18.097892,23.012,60.145,62.76,6.2114086,152.193,54.392,0.2483661,0.0606198,0.3260999,4.7309846,523,468.608,OF,O,466.849352,53.0,84.0,-0.5291915150807225,-2.01,1.4808084849192773,0.8171697367674025,9.6
nan,Jacob Wilson,ATH,99.18,23.49,4.698,7.83,7.83,63.162,48.024,1.3954666,60.03,55.332,0.2897092,0.0705753,0.341707,2.0101395,522,466.668,SS,MI,382.834,48.0,48.0,-1.2004185849273952,-1.26,0.05958141507260484,0.014725741542267266,1.2
666134.0,Nolan Jones,COL,74.140704,24.398802,3.0276,16.74837,13.572,64.206,61.074,3.532009,146.682,55.332,0.2535324,0.0617624,0.3307346,3.6598621,522,466.668,OF,O,425.24222,64.0,84.0,-0.8817898797299634,-2.01,1.1282101202700363,0.5816693038840328,7.2
687263.0,Zach Neto,LAA,72.946252,27.16494,2.61021,15.924886,23.966,68.251,63.041,6.2932993,125.561,38.033,0.2456613,0.0597303,0.3084157,4.8609663,521,482.967,SS,MI,469.9963160000001,33.0,48.0,-0.37270420074498944,-1.26,0.8872957992550106,0.43079850601124264,5.6
641933.0,Tyler O'Neill,BAL,60.64032,19.65132,0.0,31.0284,4.16,66.56,70.2,1.6147981,163.28,54.6,0.2391922,0.0580458,0.3426426,4.2218032,520,465.4,OF,O,460.0904,55.0,84.0,-0.834778314238348,-2.01,1.1752216857616518,0.6121225835166674,7.5
nan,Victor Scott II,STL,81.17408,19.93784,4.13504,9.08128,35.36,58.76,45.76,6.4240312,112.32,35.88,0.2361568,0.0573092,0.2810358,4.5398645,520,484.12,OF,O,413.20768,67.0,84.0,-0.8923786505556173,-2.01,1.1176213494443825,0.5748532861957969,7.1
666176.0,Jo Adell,LAA,58.73602,21.115752,1.557108,20.746936,21.238,62.16,65.786,5.1835279,153.328,38.85,0.2132022,0.0515397,0.2880144,4.6390124,518,479.15,OF,O,416.413616,66.0,84.0,-1.0112304422155756,-2.01,0.9987695577844242,0.4994825009604586,6.3
643217.0,Andrew Benintendi,CHW,83.436045,22.543785,1.679216,11.712635,4.136,57.904,53.768,2.1796323,89.441,41.36,0.2509707,0.0605527,0.3029243,1.6504764,517,475.64,OF,O,315.65981000000005,86.0,84.0,-1.9135466575573525,-2.01,0.09645334244264725,0.02688965680286816,1.3
664728.0,Kyle Isbel,KC,78.126972,22.998745,5.620824,9.086275,16.027,59.972,47.564,3.6253308,105.468,35.156,0.2403948,0.0580011,0.2883812,2.5030745,517,481.844,OF,O,330.88065,82.0,84.0,-1.6939540364600658,-2.01,0.31604596353993397,0.11854315090934148,2.3
664983.0,Jake McCarthy,ARI,89.21345,24.2462,5.70208,8.12464,27.81,64.89,57.165,6.4817583,87.035,37.595,0.2666214,0.06408,0.3113247,4.3946398,515,477.405,OF,O,463.50284,54.0,84.0,-0.3103845759407997,-2.01,1.6996154240592,0.9707937827352084,11.3
670242.0,Matt Wallner,MIN,53.997354,24.169995,1.489752,29.790936,6.156,62.4321,70.281,1.242954,175.959,50.787,0.2367913,0.0566896,0.3413905,4.1531126,513,462.213,OF,O,450.73881599999993,59.0,84.0,-0.9257212867630882,-2.01,1.0842787132369116,0.5534964265487665,6.9
681351.0,Logan O'Hoppe,LAA,68.657152,24.2688,1.539072,24.823808,6.656,60.928,62.976,1.3312509,138.24,37.376,0.2513333,0.0600538,0.3300587,3.5642982,512,474.624,C,C,432.40684799999997,8.0,20.0,-1.0465436412144011,-2.17,1.1234563587855988,0.5786073086276754,7.1
669127.0,Shea Langeliers,ATH,61.32,21.7175,1.022,25.039,4.599,61.831,66.43,1.4181086,142.569,41.391,0.2323177,0.0554018,0.31654,3.3366686,511,469.609,C,C,396.14200000000005,10.0,20.0,-1.350145168023671,-2.17,0.819854831976329,0.3902652274781427,5.1
678246.0,Miguel Vargas,CHW,70.222775,22.999215,2.46036,13.9279,10.605,56.055,54.035,3.1147451,97.97,56.56,0.2444257,0.0576048,0.3203075,2.4353768,505,448.44,"3B, OF",CI,346.3324,51.0,48.0,-1.6655598865399563,-1.57,-0.09555988653995628,,
682626.0,Francisco Alvarez,NYM,64.69252,20.520675,0.88375,20.87064,2.02,57.57,65.145,0.848564,122.21,43.935,0.2320011,0.0546766,0.3097848,2.4495439,505,461.065,C,C,347.68884,12.0,20.0,-1.7588517871694958,-2.17,0.4111482128305042,0.16469737042941854,2.7
676475.0,Alec Burleson,STL,90.24249,21.910435,1.00394,13.34816,7.07,65.65,61.105,2.2374663,66.155,33.835,0.2684941,0.0632771,0.3144847,2.7057013,505,471.165,OF,O,403.78396,68.0,84.0,-1.0183697881158014,-2.01,0.9916302118841984,0.4950235314949435,6.2
596146.0,Max Kepler,PHI,72.774576,23.659776,2.054304,18.24984,2.2176,59.976,59.472,0.630551,108.36,47.88,0.2559381,0.0601985,0.3309783,2.3003905,504,456.12,OF,O,370.36304,75.0,84.0,-1.5110311031016224,-2.01,0.4989688968983774,0.20978793121226172,3.2
